Timestamp,Target,Target_trend,minutes,hours,dayofweek,month,quarter,lag1_Target,lag2_Target,lag3_Target,lag4_Target,lag5_Target,lag6_Target,lag7_Target,Target_cos_6219,Target_sin_6219,Target_cos_327,Target_sin_327,anomaly
2022-02-03 21:30:00,0.7766361052639144,0.7727958142191218,30,21,3,2,1,0.6878226114877736,0.9186546054884184,0.8186223258004458,0.7279004246264126,0.8452392750519468,0.829110370456432,-0.2743262807355089,0.9023731346597964,-0.4309555961398494,-0.5740935740206718,-0.8187896972166733,0
2022-02-03 21:40:00,0.7062053199178606,0.7728497324742191,40,21,3,2,1,0.7766361052639144,0.6878226114877736,0.9186546054884184,0.8186223258004458,0.7279004246264126,0.8452392750519468,0.829110370456432,0.9871249554109759,0.15995100001212526,-0.9960052851081611,0.08929430013506322,0
2022-02-03 21:50:00,0.6357745345718069,0.7729036507293164,50,21,3,2,1,0.7062053199178606,0.7766361052639144,0.6878226114877736,0.9186546054884184,0.8186223258004458,0.7279004246264126,0.8452392750519468,0.7201113665649493,0.6938585012406789,-0.41929616316230817,0.9078495071086216,0
2022-02-03 22:00:00,0.7767466553031833,0.7729575689844138,0,22,3,2,1,0.6357745345718069,0.7062053199178606,0.7766361052639144,0.6878226114877736,0.9186546054884184,0.8186223258004458,0.7279004246264126,0.19648358877881944,0.9805071133554288,0.5778102096870454,0.8161711594888738,0
2022-02-03 22:10:00,0.8837604125379949,0.7730114872395111,10,22,3,2,1,0.7767466553031833,0.6357745345718069,0.7062053199178606,0.7766361052639144,0.6878226114877736,0.9186546054884184,0.8186223258004458,-0.39716179894316184,0.9177486068963719,0.9955890211668962,-0.09382164426155416,0
2022-02-03 22:20:00,0.776586923611351,0.7730654054946086,20,22,3,2,1,0.8837604125379949,0.7767466553031833,0.6357745345718069,0.7062053199178606,0.7766361052639144,0.6878226114877736,0.9186546054884184,-0.8492771988801224,0.5279471938199246,0.4151643566796803,-0.9097464245286965,0
2022-02-03 22:30:00,0.8262335336675539,0.7731193237497058,30,22,3,2,1,0.776586923611351,0.8837604125379949,0.7767466553031833,0.6357745345718069,0.7062053199178606,0.7766361052639144,0.6878226114877736,-0.9987497164868969,-0.04999003718085237,-0.5815149019467538,-0.8135357514048521,0
2022-02-03 22:40:00,0.7678170905570257,0.7731732420048031,40,22,3,2,1,0.8262335336675539,0.776586923611351,0.8837604125379949,0.7767466553031833,0.6357745345718069,0.7062053199178606,0.7766361052639144,-0.7923143004736191,-0.6101131446420407,-0.9951521782805868,0.09834704908335193,0
2022-02-03 22:50:00,0.8993326395893286,0.7732271602599006,50,22,3,2,1,0.7678170905570257,0.8262335336675539,0.776586923611351,0.8837604125379949,0.7767466553031833,0.6357745345718069,0.7062053199178606,-0.30353492900863266,-0.9528203119537935,-0.41102396869976904,0.9116245373805443,0
2022-02-03 23:00:00,0.9155713880707959,0.7732810785149979,0,23,3,2,1,0.8993326395893286,0.7678170905570257,0.8262335336675539,0.776586923611351,0.8837604125379949,0.7767466553031833,0.6357745345718069,0.2934101698692974,-0.955986648555967,0.5852075742233614,0.810883527438811,0
2022-02-03 23:10:00,0.9318101365522632,0.7733349967700953,10,23,3,2,1,0.9155713880707959,0.8993326395893286,0.7678170905570257,0.8262335336675539,0.776586923611351,0.8837604125379949,0.7767466553031833,0.7857975344530135,-0.6184838193902611,0.9946947654788281,-0.10287042105979348,0
2022-02-03 23:20:00,0.7595443233181598,0.7733889150251926,20,23,3,2,1,0.9318101365522632,0.9155713880707959,0.8993326395893286,0.7678170905570257,0.8262335336675539,0.776586923611351,0.8837604125379949,0.9981632158119783,-0.06058213102796951,0.4068750848048929,-0.9134838068433458,0
2022-02-03 23:30:00,0.7895404668604127,0.7734428332802901,30,23,3,2,1,0.7595443233181598,0.9318101365522632,0.9155713880707959,0.8993326395893286,0.7678170905570257,0.8262335336675539,0.776586923611351,0.8548299651053656,0.5189082103397087,-0.5888881501888874,-0.8082145424125394,0
2022-02-03 23:40:00,0.766436063864379,0.7734967515353873,40,23,3,2,1,0.7895404668604127,0.7595443233181598,0.9318101365522632,0.9155713880707959,0.8993326395893286,0.7678170905570257,0.8262335336675539,0.40687508452002885,0.9134838069702272,-0.9942167922163978,0.10739166669223497,0
2022-02-03 23:50:00,0.8001320616094211,0.7735506697904848,50,23,3,2,1,0.766436063864379,0.7895404668604127,0.7595443233181598,0.9318101365522632,0.9155713880707959,0.8993326395893286,0.7678170905570257,-0.186071146933849,0.9825362732635992,-0.4027177907529819,0.9153241944857775,0
2022-02-04 00:00:00,0.9337622557578644,0.7736045880455821,0,0,4,2,1,0.8001320616094211,0.766436063864379,0.7895404668604127,0.7595443233181598,0.9318101365522632,0.9155713880707959,0.8993326395893286,-0.7127102783021488,0.7014585227955203,0.5925565507645542,0.8055288537017246,0
2022-02-04 00:10:00,0.7995293660352938,0.7736585063006794,10,0,4,2,1,0.9337622557578644,0.8001320616094211,0.766436063864379,0.7895404668604127,0.7595443233181598,0.9318101365522632,0.9155713880707959,-0.9853726242626522,0.17041358911112134,0.9937182687899606,-0.11191068882409531,0
2022-02-04 00:20:00,0.7185853708147624,0.7737124245557768,20,0,4,2,1,0.7995293660352938,0.9337622557578644,0.8001320616094211,0.766436063864379,0.7895404668604127,0.7595443233181598,0.9318101365522632,-0.9068940099226278,-0.42135881949528087,0.398552175892439,-0.9171456607820823,0
2022-02-04 00:30:00,0.7689289835209931,0.7737663428108741,30,0,4,2,1,0.7185853708147624,0.7995293660352938,0.9337622557578644,0.8001320616094211,0.766436063864379,0.7895404668604127,0.7595443233181598,-0.5052405623327756,-0.8629785479220562,-0.5962127061357423,-0.8028265124186514,0
2022-02-04 00:40:00,0.8333741230740409,0.7738202610659716,40,0,4,2,1,0.7689289835209931,0.7185853708147624,0.7995293660352938,0.9337622557578644,0.8001320616094211,0.766436063864379,0.7895404668604127,0.07645711634358367,-0.9970728706370582,-0.993199204687091,0.11642740145227763,0
